player_name,mlb_id,class_year,family,role,card_type,set_slug,scp_url,auto_card_url
Alec Marsh,679525,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/alec-marsh-bdc-15,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/alec-marsh-cda-ama
Alexander Canario,672744,2019,chrome,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/alexander-canario-bd-123,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/alexander-canario-cpa-ac
Andre Lipcius,686531,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/andre-lipcius-bdc-108,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/andre-lipcius-cda-al
Antoine Kelly,681520,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/antoine-kelly-bdc-36,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/antoine-kelly-cda-ak
Blake Walston,686796,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/blake-walston-bdc-12,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/blake-walston-cda-bw
Braden Shewmake,669699,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/braden-shewmake-bdc-59,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/braden-shewmake-cda-bsh
Brandon Williamson,682227,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/brandon-williamson-bdc-113,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/brandon-williamson-cda-bwi
Brayan Rocchio,677587,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/brayan-rocchio-bcp-209,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/brayan-rocchio-cpa-br
Daniel Espino,682982,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/daniel-espino-bdc-27,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/daniel-espino-cda-de
Davis Wendzel,673995,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/davis-wendzel-bdc-81,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/davis-wendzel-cda-dw
Dominic Fletcher,666150,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/dominic-fletcher-bdc-35,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/dominic-fletcher-cda-df
Grant McCray,687529,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/grant-mccray-bdc-4,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/grant-mccray-cda-gm
Greg Jones,675659,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/greg-jones-bdc-66,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/greg-jones-cda-gj
Isaiah Campbell,663462,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/isaiah-campbell-bdc-11,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/isaiah-campbell-cda-ic
Jack Kochanowicz,686799,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/jack-kochanowicz-bdc-98,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/jack-kochanowicz-cda-jk
Jared Triolo,669707,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/jared-triolo-bdc-161,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/jared-triolo-cda-jt
Jonathan Ornelas,680716,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/jonathan-ornelas-bdc-136,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/jonathan-ornelas-cpa-jor
Kameron Misner,670224,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/kameron-misner-bdc-196,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/kameron-misner-cda-km
Kyren Paris,677347,2019,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/kyren-paris-bcp-246,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/kyren-paris-cda-kp
Logan Davidson,669722,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/logan-davidson-bdc-10,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/logan-davidson-cda-ld
Logan Driscoll,686482,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/logan-driscoll-bdc-183,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/logan-driscoll-cda-ldr
Mason Englert,669438,2019,chrome,pitcher,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/mason-englert-bcp-219,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/mason-englert-cpa-me
Matt Gorski,685301,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/matt-gorski-bdc-73,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/matt-gorski-cda-mg
Matthew Lugo,683090,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/matthew-lugo-bdc-139,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/matthew-lugo-cda-ml
Michael Busch,683737,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/michael-busch-bdc-57,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/michael-busch-cda-mb
Nasim Nunez,683083,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/nasim-nunez-bdc-141,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/nasim-nunez-cda-nn
Nick Green,407797,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/nick-green-bcp-169,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/nick-green-cpa-ng
Noelvi Marte,682622,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/noelvi-marte-bcp-97,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/noelvi-marte-cpa-nm
Orelvis Martinez,682619,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/orelvis-martinez-bcp-69,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/orelvis-martinez-cpa-om
Quinn Priester,682990,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/quinn-priester-bdc-44,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/quinn-priester-cda-qp
Rece Hinds,677956,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/rece-hinds-bdc-131,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/rece-hinds-cda-rh
Ryan Jensen,276528,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/ryan-jensen-bdc-91,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/ryan-jensen-cda-rj
Ryan Zeferjahn,666171,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/ryan-zeferjahn-bdc-16,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/ryan-zeferjahn-cda-rz
Seth Johnson,686751,2019,draft,pitcher,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/seth-johnson-bdc-90,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/seth-johnson-cda-sj
Tyler Callihan,682997,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/tyler-callihan-bdc-47,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/tyler-callihan-cda-tc
Tyler Phillips,663969,2019,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/tyler-phillips-cpa-tp
Wenceel Perez,672761,2019,chrome,hitter,bowman_1st_base,baseball-cards-2019-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects/wenceel-perez-bcp-216,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/wenceel-perez-cpa-wp
Will Wilson,669717,2019,draft,hitter,bowman_1st_base,baseball-cards-2019-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome/will-wilson-bdc-182,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-draft-chrome-picks-autograph/will-wilson-cda-ww
Andy Pages,681624,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/andy-pages-cpa-ap
Austin Shenton,668853,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/austin-shenton-cpa-ash
Bailey Horn,690544,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/bailey-horn-bd-164,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/bailey-horn-cda-bho
CJ Van Eyk,669310,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/cj-van-eyk-bd-93,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/cj-van-eyk-cda-cv
Carson Ragsdale,685068,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/carson-ragsdale-bd-145,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/carson-ragsdale-cda-cra
Carter Baumler,691945,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/carter-baumler-bd-117,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/carter-baumler-cda-cb
Christian Koss,683766,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/christian-koss-cpa-ck
Clayton Beeter,690925,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/clayton-beeter-bd-30,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/clayton-beeter-cda-cbe
Cole Henry,669371,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/cole-henry-bd-67,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/cole-henry-cda-che
Colt Keith,690993,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/colt-keith-bd-54,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/colt-keith-cda-kc
Daniel Cabrera,425555,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/daniel-cabrera-bd-62,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/daniel-cabrera-cda-dca
Dillon Dingler,693307,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/dillon-dingler-bd-144,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/dillon-dingler-cda-dd
Drew Avans,682183,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/drew-avans-cpa-da
Drew Romo,691011,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/drew-romo-bd-106,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/drew-romo-cda-dr
Eric Orze,679358,2020,draft,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/eric-orze-cda-eo
Erik Miller,669062,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/erik-miller-cpa-em
Gage Workman,669398,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/gage-workman-bd-33,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/gage-workman-cda-gw
Ian Seymour,693855,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/ian-seymour-bd-96,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/ian-seymour-cda-is
Jared Jones,683003,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/jared-jones-bd-70,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/jared-jones-cda-jj
Jeff Criswell,676105,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/jeff-criswell-bd-134,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/jeff-criswell-cda-jc
Joey Cantillo,676282,2020,chrome,pitcher,bowman_1st_base,baseball-cards-2020-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects/joey-cantillo-bcp-76,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/joey-cantillo-cpa-jc
Justin Foscue,679822,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/justin-foscue-bd-124,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/justin-foscue-cda-jf
Landon Knack,689017,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/landon-knack-bd-52,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/landon-knack-cda-lk
Luisangel Acuna,682668,2020,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/luisangel-acuna-bdc-81,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/luisangel-acuna-cpa-la
Marco Raya,694397,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/marco-raya-bd-63,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/marco-raya-cda-mr
Max Lazar,676661,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/max-lazar-cpa-ml
Nick Yorke,694377,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/nick-yorke-bd-29,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/nick-yorke-cda-ny
Owen Caissie,683357,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/owen-caissie-bd-49,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/owen-caissie-cda-oc
Pedro Pages,686780,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/pedro-pages-cpa-pp
Petey Halpin,690984,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/petey-halpin-bd-69,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/petey-halpin-cda-ph
Ricky Vanasco,676568,2020,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/ricky-vanasco-cpa-rv
Shane Drohan,675660,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/shane-drohan-bd-170,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/shane-drohan-cda-sd
Thomas Saggese,695336,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/thomas-saggese-bd-167,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/thomas-saggese-cda-tsa
Trei Cruz,669360,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/trei-cruz-bd-11,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/trei-cruz-cda-tc
Will Holland,116073,2020,chrome,hitter,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/will-holland-cpa-wh
Will Klein,694361,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/will-klein-bd-157,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/will-klein-cda-wk
Zac Veen,691728,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/zac-veen-bd-107,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/zac-veen-cda-zv
Zach DeLoach,676113,2020,draft,hitter,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/zach-deloach-bd-28,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/zach-deloach-cda-zd
Zach McCambley,685112,2020,draft,pitcher,bowman_1st_base,baseball-cards-2020-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-chrome/zach-mccambley-bd-112,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-draft-picks-chrome-autographs/zach-mccambley-cda-zm
Andrew Painter,691725,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/andrew-painter-bdc-10,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/andrew-painter-cda-ap
Beck Way,694360,2021,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/beck-way-cpa-bw
Blaze Jordan,691458,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/blaze-jordan-bcp-195,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/blaze-jordan-cpa-bj
Brendan Beck,694341,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/brendan-beck-bdc-118,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/brendan-beck-cda-bb
Bubba Chandler,696149,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/bubba-chandler-bdc-41,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/bubba-chandler-cda-bc
Carson Williams,700246,2021,draft,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/carson-williams-bdc-180,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/carson-williams-cda-cw
Carter Jensen,695600,2021,draft,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/carter-jensen-bdc-106,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/carter-jensen-cda-cj
Chase Petty,695534,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/chase-petty-bdc-49,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/chase-petty-cda-cp
Doug Nikhazy,680951,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/doug-nikhazy-bdc-143,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/doug-nikhazy-cda-dn
Eddy Diaz,113328,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/eddy-diaz-bcp-33,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/eddy-diaz-cpa-ed
Eddy Yean,678868,2021,chrome,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/eddy-yean-cpa-ey
Emmanuel Rodriguez,691181,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/emmanuel-rodriguez-bcp-207,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/emmanuel-rodriguez-cpa-ero
Eric Cerantola,672021,2021,draft,pitcher,bowman_1st_base,,,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/eric-cerantola-cda-ec
Gunnar Hoglund,680684,2021,draft,pitcher,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/gunnar-hoglund-bdc-78,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/gunnar-hoglund-cda-gh
Harry Ford,695670,2021,draft,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/harry-ford-bdc-1,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-pick-chrome-autographs/harry-ford-cda-hf
Heriberto Hernandez,681715,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-draft-chrome,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-draft-chrome/heriberto-hernandez-bdc-100,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/heriberto-hernandez-cpa-hh
Ivan Johnson,671155,2021,chrome,hitter,bowman_1st_base,baseball-cards-2021-bowman-chrome-prospects,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospects/ivan-johnson-bcp-149,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/ivan-johnson-cpa-ij
