product_id,name,number,card_url,raw_title,year,family,kind,cc_total,scp_total,cc_only,scp_only,ok,completeness
4377863.0,Enmanuel Valdez,CPA-EV,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/enmanuel-valdez-cpa-ev,Enmanuel Valdez #CPA-EV,2022.0,chrome,number_collision,,,,,,
4377865.0,Greg Cullen,CPA-GC,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/greg-cullen-cpa-gc,Greg Cullen #CPA-GC,2022.0,chrome,number_collision,,,,,,
4377873.0,Jaison Chourio,CPA-JCO,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/jaison-chourio-cpa-jco,Jaison Chourio #CPA-JCO,2022.0,chrome,number_collision,,,,,,
4377874.0,Jackson Chourio,CPA-JCO,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/jackson-chourio-cpa-jco,Jackson Chourio #CPA-JCO,2022.0,chrome,number_collision,,,,,,
4377875.0,John Fox,CPA-JF,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/john-fox-cpa-jf,John Fox #CPA-JF,2022.0,chrome,number_collision,,,,,,
4377881.0,John Rhodes,CPA-JR,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/john-rhodes-cpa-jr,John Rhodes #CPA-JR,2022.0,chrome,number_collision,,,,,,
4377882.0,Jaden Rudd,CPA-JR,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/jaden-rudd-cpa-jr,Jaden Rudd #CPA-JR,2022.0,chrome,number_collision,,,,,,
4377885.0,JT Schwartz,CPA-JS,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/jt-schwartz-cpa-js,JT Schwartz #CPA-JS,2022.0,chrome,number_collision,,,,,,
4377892.0,Logan Cerny,CPA-LC,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/logan-cerny-cpa-lc,Logan Cerny #CPA-LC,2022.0,chrome,number_collision,,,,,,
4377893.0,Luis Chevalier,CPA-LC,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/luis-chevalier-cpa-lc,Luis Chevalier #CPA-LC,2022.0,chrome,number_collision,,,,,,
4377895.0,Liam Spence,CPA-LS,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/liam-spence-cpa-ls,Liam Spence #CPA-LS,2022.0,chrome,number_collision,,,,,,
4377896.0,Mason Auer,CPA-MA,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/mason-auer-cpa-ma,Mason Auer #CPA-MA,2022.0,chrome,number_collision,,,,,,
4377908.0,Rayne Doncon,CPA-RD,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/rayne-doncon-cpa-rd,Rayne Doncon #CPA-RD,2022.0,chrome,number_collision,,,,,,
4377912.0,Rosman Verdugo,CPA-RV,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/rosman-verdugo-cpa-rv,Rosman Verdugo #CPA-RV,2022.0,chrome,number_collision,,,,,,
4377923.0,William Bergolla,CPA-WB,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/william-bergolla-cpa-wb,William Bergolla #CPA-WB,2022.0,chrome,number_collision,,,,,,
4377924.0,Won Bin Cho,CPA-WC,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/won-bin-cho-cpa-wc,Won Bin Cho #CPA-WC,2022.0,chrome,number_collision,,,,,,
4377928.0,Yerlin Confidan,CPA-YC,https://www.sportscardspro.com/game/baseball-cards-2022-bowman-chrome-prospect-autographs/yerlin-confidan-cpa-yc,Yerlin Confidan #CPA-YC,2022.0,chrome,number_collision,,,,,,
1450890.0,Dansby Swanson,BCAP-DS,https://www.sportscardspro.com/game/baseball-cards-2015-bowman-chrome-prospect-autograph/dansby-swanson-bcap-ds,Dansby Swanson #BCAP-DS,2015.0,chrome,number_collision,,,,,,
1450892.0,Darnell Sweeney,BCAP-DS,https://www.sportscardspro.com/game/baseball-cards-2015-bowman-chrome-prospect-autograph/darnell-sweeney-bcap-ds,Darnell Sweeney #BCAP-DS,2015.0,chrome,number_collision,,,,,,
1450963.0,Miguel Castro,BCAP-MC,https://www.sportscardspro.com/game/baseball-cards-2015-bowman-chrome-prospect-autograph/miguel-castro-bcap-mc,Miguel Castro #BCAP-MC,2015.0,chrome,number_collision,,,,,,
1451035.0,Wilmer Difo,BCAP-WD,https://www.sportscardspro.com/game/baseball-cards-2015-bowman-chrome-prospect-autograph/wilmer-difo-bcap-wd,Wilmer Difo #BCAP-WD,2015.0,chrome,number_collision,,,,,,
10234280.0,Wimer Difo,BCAP-WD,https://www.sportscardspro.com/game/baseball-cards-2015-bowman-chrome-prospect-autograph/wimer-difo-bcap-wd,Wimer Difo #BCAP-WD,2015.0,chrome,number_collision,,,,,,
10234394.0,Michael Conforto,BCAP-MC,https://www.sportscardspro.com/game/baseball-cards-2015-bowman-chrome-prospect-autograph/michael-conforto-bcap-mc,Michael Conforto #BCAP-MC,2015.0,chrome,number_collision,,,,,,
1348413.0,Matt Manning,CDA-MM,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-draft-chrome-picks-autographs/matt-manning-cda-mm,Matt Manning #CDA-MM,2016.0,draft,number_collision,,,,,,
1348414.0,Mickey Moniak,CDA-MM,https://www.sportscardspro.com/game/baseball-cards-2016-bowman-draft-chrome-picks-autographs/mickey-moniak-cda-mm,Mickey Moniak #CDA-MM,2016.0,draft,number_collision,,,,,,
1397051.0,Luis Arraez,CPA-LA,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/luis-arraez-cpa-la,Luis Arraez #CPA-LA,2017.0,chrome,number_collision,,,,,,
1397052.0,Lazarito Armenteros,CPA-LA,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/lazarito-armenteros-cpa-la,Lazarito Armenteros #CPA-LA,2017.0,chrome,number_collision,,,,,,
1397058.0,Michael Kopech,CPA-MK,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/michael-kopech-cpa-mk,Michael Kopech #CPA-MK,2017.0,chrome,number_collision,,,,,,
1397059.0,Mitch Keller,CPA-MK,https://www.sportscardspro.com/game/baseball-cards-2017-bowman-chrome-prospects-autographs/mitch-keller-cpa-mk,Mitch Keller #CPA-MK,2017.0,chrome,number_collision,,,,,,
1573008.0,Cal Raleigh,CPA-CR,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/cal-raleigh-cpa-cr,Cal Raleigh #CPA-CR,2019.0,chrome,number_collision,,,,,,
1573009.0,Cam Roegner,CPA-CR,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/cam-roegner-cpa-cr,Cam Roegner #CPA-CR,2019.0,chrome,number_collision,,,,,,
1573043.0,Orelvis Martinez,CPA-OM,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/orelvis-martinez-cpa-om,Orelvis Martinez #CPA-OM,2019.0,chrome,number_collision,,,,,,
1573044.0,Owen Miller,CPA-OM,https://www.sportscardspro.com/game/baseball-cards-2019-bowman-chrome-prospects-autographs/owen-miller-cpa-om,Owen Miller #CPA-OM,2019.0,chrome,number_collision,,,,,,
1675643.0,Austin Hansen,CPA-AH,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/austin-hansen-cpa-ah,Austin Hansen #CPA-AH,2020.0,chrome,number_collision,,,,,,
1675644.0,Alex Speas,CPA-AS,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/alex-speas-cpa-as,Alex Speas #CPA-AS,2020.0,chrome,number_collision,,,,,,
1675645.0,Austin Shenton,CPA-ASH,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/austin-shenton-cpa-ash,Austin Shenton #CPA-ASH,2020.0,chrome,number_collision,,,,,,
1675646.0,Alex Vesia,CPA-AV,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/alex-vesia-cpa-av,Alex Vesia #CPA-AV,2020.0,chrome,number_collision,,,,,,
1675647.0,Brenton Doyle,CPA-BD,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/brenton-doyle-cpa-bd,Brenton Doyle #CPA-BD,2020.0,chrome,number_collision,,,,,,
1675648.0,Brandon Lewis,CPA-BL,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/brandon-lewis-cpa-bl,Brandon Lewis #CPA-BL,2020.0,chrome,number_collision,,,,,,
1675649.0,Bayron Lora,CPA-BL,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/bayron-lora-cpa-bl,Bayron Lora #CPA-BL,2020.0,chrome,number_collision,,,,,,
1675658.0,Drew Avans,CPA-DA,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/drew-avans-cpa-da,Drew Avans #CPA-DA,2020.0,chrome,number_collision,,,,,,
1675675.0,Jonathan Stiever,CPA-JS,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/jonathan-stiever-cpa-js,Jonathan Stiever #CPA-JS,2020.0,chrome,number_collision,,,,,,
1675676.0,Junior Santos,CPA-JS,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/junior-santos-cpa-js,Junior Santos #CPA-JS,2020.0,chrome,number_collision,,,,,,
1675682.0,Lewin Diaz,CPA-LD,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/lewin-diaz-cpa-ld,Lewin Diaz #CPA-LD,2020.0,chrome,number_collision,,,,,,
1705001.0,Adam Hall,CPA-AH,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/adam-hall-cpa-ah,Adam Hall #CPA-AH,2020.0,chrome,number_collision,,,,,,
1705005.0,Alvaro Seijas,CPA-AS,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/alvaro-seijas-cpa-as,Alvaro Seijas #CPA-AS,2020.0,chrome,number_collision,,,,,,
1705006.0,Aaron Shortridge,CPA-ASH,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/aaron-shortridge-cpa-ash,Aaron Shortridge #CPA-ASH,2020.0,chrome,number_collision,,,,,,
1705007.0,Anthony Volpe,CPA-AV,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/anthony-volpe-cpa-av,Anthony Volpe #CPA-AV,2020.0,chrome,number_collision,,,,,,
1705011.0,Brennen Davis,CPA-BD,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/brennen-davis-cpa-bd,Brennen Davis #CPA-BD,2020.0,chrome,number_collision,,,,,,
1705018.0,Diosbel Arias,CPA-DA,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/diosbel-arias-cpa-da,Diosbel Arias #CPA-DA,2020.0,chrome,number_collision,,,,,,
1705041.0,Lency Delgado,CPA-LD,https://www.sportscardspro.com/game/baseball-cards-2020-bowman-chrome-prospects-autograph/lency-delgado-cpa-ld,Lency Delgado #CPA-LD,2020.0,chrome,number_collision,,,,,,
2171401.0,Austin Cox,CPA-AC,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/austin-cox-cpa-ac,Austin Cox #CPA-AC,2021.0,chrome,number_collision,,,,,,
2171405.0,Austin Martin,CPA-AM,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/austin-martin-cpa-am,Austin Martin #CPA-AM,2021.0,chrome,number_collision,,,,,,
2171407.0,Alexander Ramirez,CPA-ARA,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/alexander-ramirez-cpa-ara,Alexander Ramirez #CPA-ARA,2021.0,chrome,number_collision,,,,,,
2171410.0,Alexander Vargas,CPA-AV,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/alexander-vargas-cpa-av,Alexander Vargas #CPA-AV,2021.0,chrome,number_collision,,,,,,
2171420.0,Eddy Diaz,CPA-ED,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/eddy-diaz-cpa-ed,Eddy Diaz #CPA-ED,2021.0,chrome,number_collision,,,,,,
2171423.0,Endy Rodriguez,CPA-ER,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/endy-rodriguez-cpa-er,Endy Rodriguez #CPA-ER,2021.0,chrome,number_collision,,,,,,
2171434.0,Ji-Hwan Bae,CPA-JB,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/ji-hwan-bae-cpa-jb,Ji-Hwan Bae #CPA-JB,2021.0,chrome,number_collision,,,,,,
2171456.0,Marcus Smith,CPA-MS,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/marcus-smith-cpa-ms,Marcus Smith #CPA-MS,2021.0,chrome,number_collision,,,,,,
2171468.0,Yoelqui Cespedes,CPA-YC,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/yoelqui-cespedes-cpa-yc,Yoelqui Cespedes #CPA-YC,2021.0,chrome,number_collision,,,,,,
2613540.0,Armando Cruz,CPA-AC,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/armando-cruz-cpa-ac,Armando Cruz #CPA-AC,2021.0,chrome,number_collision,,,,,,
2613542.0,Alexander Mojica,CPA-AM,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/alexander-mojica-cpa-am,Alexander Mojica #CPA-AM,2021.0,chrome,number_collision,,,,,,
2613543.0,Aldo Ramirez,CPA-ARA,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/aldo-ramirez-cpa-ara,Aldo Ramirez #CPA-ARA,2021.0,chrome,number_collision,,,,,,
2613546.0,Alexander Vizcaino,CPA-AV,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/alexander-vizcaino-cpa-av,Alexander Vizcaino #CPA-AV,2021.0,chrome,number_collision,,,,,,
2613550.0,Elijah Dunham,CPA-ED,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/elijah-dunham-cpa-ed,Elijah Dunham #CPA-ED,2021.0,chrome,number_collision,,,,,,
2613560.0,Eguy Rosario,CPA-ER,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/eguy-rosario-cpa-er,Eguy Rosario #CPA-ER,2021.0,chrome,number_collision,,,,,,
2613572.0,Jose Baez,CPA-JB,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/jose-baez-cpa-jb,Jose Baez #CPA-JB,2021.0,chrome,number_collision,,,,,,
2613595.0,Malfrin Sosa,CPA-MS,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/malfrin-sosa-cpa-ms,Malfrin Sosa #CPA-MS,2021.0,chrome,number_collision,,,,,,
2613622.0,Yiddi Cappe,CPA-YC,https://www.sportscardspro.com/game/baseball-cards-2021-bowman-chrome-prospect-autographs/yiddi-cappe-cpa-yc,Yiddi Cappe #CPA-YC,2021.0,chrome,number_collision,,,,,,
,,,,,,,cross_audit_cc_2019_draft,81.0,81.0,[],[],True,1.0
,,,,,2016.0,draft,missing_base_set,,,,,,
,,,,,2018.0,draft,missing_base_set,,,,,,
,,,,,2024.0,draft,missing_base_set,,,,,,
